Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA_50,Standard_Deviation,Upper_Band,Lower_Band,EMA_12,EMA_26,MACD_Signal_Line,VWAP,ROC
2010-03-30,4.440000057220459,4.462500095367432,4.332499980926514,4.40749979019165,4.04319953918457,32410400,0.3986315316238054,4.232349982261658,0.14915701053135685,4.530664003324372,3.934035961198944,4.363282065799595,4.325378807575849,0.037903258223746406,4.27577169793547,0.2273962923918793
2010-03-31,4.389999866485596,4.409999847412109,4.327499866485596,4.349999904632568,3.9904515743255615,38984000,-1.304591906891095,4.23219997882843,0.14903230090151637,4.530264580631463,3.9341353770253975,4.3612386563892835,4.327202592543013,0.03403606384627089,4.276543197562501,1.2216351247726687
2010-04-01,4.369999885559082,4.420000076293945,4.260000228881836,4.304999828338623,3.949169635772705,33966400,-1.034484535184066,4.231499972343445,0.14859719206978414,4.5286943564830136,3.934305588203877,4.352586528996874,4.325557943342687,0.027028585654186976,4.276798584183409,-0.1739170240319332
2010-04-05,4.332499980926514,4.377500057220459,4.327499866485596,4.369999885559082,4.008798122406006,41363600,1.5098736309484106,4.233649973869324,0.14982746947151807,4.53330491281236,3.9339950349262875,4.355265506929522,4.328849939062421,0.026415567867100975,4.277806176301024,1.8648001029701433
2010-04-06,4.315000057220459,4.324999809265137,4.1875,4.262499809265137,3.910183906555176,80926000,-2.45995604368745,4.236599974632263,0.14889282386787156,4.534385622368006,3.93881432689652,4.340993861135001,4.3239351146329925,0.017058746502008226,4.277489135868065,-3.997753280806071
2010-04-07,4.235000133514404,4.362500190734863,4.199999809265137,4.289999961853027,3.935410737991333,81746800,0.6451648989664438,4.238699975013733,0.14889066473634952,4.536481304486433,3.9409186455410343,4.333148645860851,4.321421399612254,0.011727246248596224,4.2777455359651455,-5.193373006886581
2010-04-08,4.262499809265137,4.295000076293945,4.197500228881836,4.21999979019165,3.871196985244751,103760000,-1.6317056476415681,4.242049975395203,0.14648055718929334,4.535011089773789,3.949088861016616,4.31574112960405,4.313908687803321,0.0018324418007296117,4.276281477195218,-3.3218783168313837
2010-04-09,4.210000038146973,4.262499809265137,4.1875,4.247499942779541,3.896423816680908,81757200,0.6516624159984108,4.243749976158142,0.14603103642343707,4.535812049005016,3.951687903311268,4.305242485477203,4.3089895215052625,-0.0037470360280593695,4.275717764204798,-1.5072477036628174
2010-04-12,4.252500057220459,4.34250020980835,4.244999885559082,4.324999809265137,3.967517137527466,54646000,1.8245995886907673,4.249799971580505,0.14291056104314767,4.5356210936668,3.96397884949421,4.30828207375227,4.310175468746735,-0.0018933949944646145,4.276354584190899,-1.312044726616457
2010-04-13,4.34250020980835,4.429999828338623,4.324999809265137,4.414999961853027,4.050078868865967,64869600,2.0809284753051216,4.261149969100952,0.13246121580633374,4.52607240071362,3.9962275374882843,4.324700210383156,4.317940246013867,0.006759964369289051,4.278449202641767,-1.2856319177372955
2010-04-14,4.510000228881836,4.53249979019165,4.400000095367432,4.46999979019165,4.100533962249756,90072000,1.2457492370065326,4.267699966430664,0.13455504921536823,4.536810064861401,3.9985898679999274,4.347053991892155,4.329203915952962,0.017850075939192855,4.282384844294754,3.4123667669063495
2010-04-15,4.485000133514404,4.53000020980835,4.440000057220459,4.502500057220459,4.130348205566406,95759600,0.7270753591560153,4.274049968719482,0.13801979039311116,4.550089549505705,3.99801038793326,4.370968771173432,4.342040667157962,0.028928104015470524,4.287090175507721,3.8638989065634677
2010-04-16,4.320000171661377,4.337500095367432,4.170000076293945,4.264999866485596,3.912476062774658,191773600,-5.274851476214748,4.274949970245362,0.13780670038521667,4.550563371015795,3.9993365694749285,4.354665862759918,4.336333941182231,0.018331921577687815,4.286183309373624,-1.614767498163594
2010-04-19,4.232500076293945,4.257500171661377,4.102499961853027,4.244999885559082,3.8941304683685303,109449200,-0.46893274449253397,4.280349969863892,0.13093171711594584,4.542213404095783,4.018486535632,4.337794173959789,4.329568455580516,0.008225718379273772,4.285240487538023,-3.3029609416046046
2010-04-20,4.275000095367432,4.320000171661377,4.204999923706055,4.260000228881836,3.907891035079956,67818800,0.3533649876831024,4.284449977874756,0.12687801752218983,4.538206012919136,4.030693942830376,4.325825874717027,4.324415253602836,0.0014106211141911018,4.284887449829193,-3.346558555443535
2010-04-21,4.28249979019165,4.287499904632568,4.099999904632568,4.150000095367432,3.8069822788238525,89590800,-2.582162619819317,4.286499977111816,0.1237612046057571,4.534022386323331,4.038977567900302,4.298775754817089,4.311495612252066,-0.012719857434976944,4.282440300601713,-4.597696865513612
2010-04-22,4.082499980926514,4.179999828338623,4.025000095367432,4.167500019073486,3.8230364322662354,65693200,0.4216848988892741,4.289549980163574,0.11870977355360181,4.526969527270778,4.05213043305637,4.278579487779611,4.300829272016616,-0.022249784237004633,4.280931335514391,-3.193956207849613
2010-04-23,4.15500020980835,4.164999961853027,4.037499904632568,4.110000133514404,3.770289421081543,75291600,-1.3797213028415412,4.2898999786376955,0.11814138166364206,4.52618274196498,4.053617215310411,4.252644202508041,4.286693780275711,-0.03404957776767059,4.27839755793511,-5.949651232345843
2010-04-26,4.114999771118164,4.199999809265137,4.107500076293945,4.150000095367432,3.8069822788238525,49109200,0.9732350499663811,4.287299976348877,0.11978278711215089,4.526865550573179,4.047734402124576,4.236852801409485,4.276568322134358,-0.03971552072487228,4.277168022449449,-2.6392895937067506
2010-04-27,4.119999885559082,4.162499904632568,4.019999980926514,4.03249979019165,3.6991944313049316,60670400,-2.831332589773783,4.281199970245361,0.12483380523332231,4.530867580712006,4.0315323597787165,4.205413876606742,4.258489171620083,-0.05307529501334063,4.27430734761653,-6.002335057134878
2010-04-28,4.03000020980835,4.097499847412109,3.9574999809265137,4.039999961853027,3.7060749530792236,67216400,0.1859931072933918,4.273649969100952,0.12780246894842984,4.529254906997812,4.0180450312040925,4.179965582029247,4.242304785711411,-0.06233920368216417,4.271311044521971,-4.265398987862234
2010-04-29,4.052499771118164,4.167500019073486,3.992500066757202,4.162499904632568,3.818449020385742,98712800,3.0321768301045715,4.267699966430664,0.12586013815192423,4.519420242734513,4.015979690126815,4.177278554737451,4.236393313038905,-0.05911475830145374,4.269305229443874,-2.0011780881001973
2010-04-30,4.112500190734863,4.119999885559082,3.924999952316284,3.927500009536743,3.602872610092163,106804800,-5.645643254773091,4.262899966239929,0.1340683594697156,4.53103668517936,3.9947632473004977,4.138851086245034,4.2135123275943,-0.07466124134926577,4.2626212246303465,-9.190747219846306
2010-05-03,3.947499990463257,3.9700000286102295,3.825000047683716,3.884999990463257,3.5638859272003174,107897200,-1.0821137866400488,4.257699966430664,0.14344862628633764,4.5445972190033395,3.9708027138579887,4.099797071509376,4.189178080399408,-0.0893810088900322,4.255305825569756,-12.004529467024572
2010-05-04,3.825000047683716,3.8324999809265137,3.632499933242798,3.6875,3.382711172103882,131137600,-5.083654850658226,4.2483999633789065,0.16400811383831426,4.576416191055535,3.920383735702278,4.036366752815626,4.152016741110563,-0.11564998829493689,4.242244370076305,-17.505588969123885
2010-05-05,3.612499952316284,3.7174999713897705,3.5799999237060547,3.625,3.3253769874572754,133084000,-1.6949152542372836,4.239849967956543,0.18431505396357453,4.608480075883692,3.871219860029394,3.97307956007476,4.112978463991261,-0.13989890391650128,4.228163629686165,-19.489173705023088
2010-05-06,3.5999999046325684,3.674999952316284,3.259999990463257,3.549999952316284,3.256575107574463,100288800,-2.0689668326542288,4.228099970817566,0.2081573327753177,4.644414636368202,3.811785305266931,3.9079903896503794,4.071276352015337,-0.16328596236495763,4.216702509569896,-16.764359590906132
2010-05-07,3.5824999809265137,3.5824999809265137,3.365000009536743,3.490000009536743,3.2015347480773926,115371200,-1.6901392559285133,4.21589997291565,0.23229486068200766,4.6804896942796645,3.7513102515516343,3.843684177325205,4.02821884516507,-0.18453466783986539,4.202843515419626,-17.785627712046516
2010-05-10,3.700000047683716,3.744999885559082,3.5999999046325684,3.640000104904175,3.3391361236572266,97915600,4.297996990187469,4.207699971199036,0.2451513539779869,4.698002679155009,3.717397263243062,3.812348166183508,3.9994619014420407,-0.1871137352585328,4.1938786437991356,-14.55399273864355
2010-05-11,3.6050000190734863,3.672499895095825,3.572499990463257,3.5999999046325684,3.302443027496338,82912400,-1.0989065691980104,4.195449967384338,0.25977358004359435,4.714997127471527,3.6759028072971494,3.779679202867979,3.9698721239005983,-0.1901929210326192,4.18597543301395,-13.253016339657876
2010-05-12,3.625,3.690000057220459,3.6024999618530273,3.6700000762939453,3.366656541824341,90123600,1.9444492643263311,4.184649968147278,0.27017330854495714,4.724996585237193,3.644303351057364,3.7628054910873585,3.947659379633439,-0.18485388854608065,4.178618164054224,-11.93761104985297
2010-05-13,3.6549999713897705,3.822499990463257,3.627500057220459,3.6624999046325684,3.3597776889801025,125200000,-0.20436434619780508,4.174749970436096,0.28007616583553685,4.7349023021071694,3.6145976387650225,3.7473738624020063,3.926536455559301,-0.17916259315729466,4.168593172154271,-10.888083074079724
2010-05-14,3.4149999618530273,3.424999952316284,3.1500000953674316,3.240000009536743,2.972198247909546,249306800,-11.535833613576884,4.15624997138977,0.30971481955956515,4.7756796105089006,3.53682033227064,3.669316346576581,3.8756819040020742,-0.20636555742549323,4.134014435007141,-21.927712407681742
2010-05-17,3.244999885559082,3.2874999046325684,3.1449999809265137,3.247499942779541,2.979078769683838,85606000,0.23147942039265512,4.135349969863892,0.33459272346230096,4.804535416788494,3.46616452293929,3.60442151522319,3.8291499068744788,-0.22472839165128855,4.122822075868532,-19.46682921897439
2010-05-18,3.2750000953674316,3.2950000762939453,3.122499942779541,3.140000104904175,2.8804636001586914,67411200,-3.310233711146948,4.113549971580506,0.36263387294941213,4.83881771747933,3.3882822256816816,3.5329720674818033,3.778101773395197,-0.2451297059133939,4.11314727190794,-22.27722439225097
2010-05-19,3.125,3.194999933242798,3.1024999618530273,3.190000057220459,2.926330089569092,82652000,1.5923551161094673,4.089599976539612,0.383136326308681,4.855872629156973,3.32332732392225,3.480207142826212,3.7345386833081795,-0.2543315404819677,4.10213823670499,-23.36336023286837
2010-05-20,3.0975000858306885,3.190000057220459,3.002500057220459,3.115000009536743,2.8575308322906494,112913600,-2.3510986312980098,4.063949975967407,0.40444028603926885,4.872830548045945,3.2550694038888697,3.424021430012447,3.6886469296954805,-0.2646254996830333,4.0863137111174686,-20.68746016618943
2010-05-21,3.0250000953674316,3.2699999809265137,3.0250000953674316,3.182499885559082,2.9194517135620117,106960000,2.1669302027506943,4.041649971008301,0.4216723115564966,4.884994594121294,3.1983053478953076,3.386864269327314,3.6511545560557472,-0.26429028672843335,4.07279418524134,-18.082370826992122
2010-05-24,3.172499895095825,3.2100000381469727,3.0799999237060547,3.0899999141693115,2.8345963954925537,66456400,-2.9065192369526427,4.017199969291687,0.44066177834040476,4.898523525972497,3.135876412610877,3.3411928300722367,3.609587545545641,-0.2683947154734043,4.063744304277534,-16.203392158120366
2010-05-25,2.992500066757202,3.1875,2.9625000953674316,3.172499895095825,2.910278081893921,96665200,2.6699023695180957,3.994849967956543,0.4546602138542415,4.904170395665026,3.08552954024806,3.3152400708450966,3.5772106825493584,-0.2619706117042617,4.051964663703671,-12.482761514597929
2010-05-26,3.299999952316284,3.362499952316284,3.177500009536743,3.1875,2.9240384101867676,99502800,0.4728165610773605,3.969799966812134,0.46404081088026433,4.8978815885726625,3.0417183450516054,3.2955877522535433,3.548343224582739,-0.2527554723291958,4.040361435180141,-10.211266399588602
2010-05-27,3.2674999237060547,3.375,3.259999990463257,3.375,3.0960397720336914,71356000,5.882352941176472,3.9467999649047854,0.46446039894772323,4.875720762800232,3.017879167009339,3.3078050211376135,3.5355029857247584,-0.22769796458714486,4.034018006287008,-3.2951292040829583
2010-05-28,3.369999885559082,3.369999885559082,3.234999895095825,3.2850000858306885,3.0134787559509277,54511600,-2.6666641235351562,3.9251999711990355,0.46969833269234307,4.864596636583721,2.9858033058143496,3.304296569551933,3.5169472153622348,-0.21265064581030169,4.028602170570467,-9.75274749567162
2010-06-01,3.240000009536743,3.2774999141693115,3.1424999237060547,3.1449999809265137,2.8850512504577637,52749200,-4.261799124695386,3.901849970817566,0.4789797671493889,4.859809505116344,2.943890436518788,3.279789402071099,3.489395568366996,-0.209606166295897,4.022462728451846,-12.638887104428797
2010-06-02,3.1500000953674316,3.184999942779541,3.130000114440918,3.180000066757202,2.9171578884124756,64908800,1.112880319330789,3.8777999687194824,0.4845107312886765,4.846821431296835,2.9087785061421294,3.264437196638192,3.466477383062567,-0.20204018642437482,4.015320839222278,-13.35149861990077
2010-06-03,3.115000009536743,3.182499885559082,3.1050000190734863,3.174999952316284,2.9125709533691406,58636000,-0.15723629987268728,3.851849970817566,0.48675039879744975,4.8253507684124655,2.8783491732226665,3.2506776205886676,3.444886462266546,-0.19420884167787822,4.008934453493282,-13.310579249426391
2010-06-04,3.0824999809265137,3.137500047683716,3.007499933242798,3.0250000953674316,2.7749693393707275,67145600,-4.724405014224386,3.8258999681472776,0.4956519208388507,4.817203809824979,2.8345961264695765,3.215958001323862,3.4137837684221672,-0.19782576709830524,4.000445267018133,-6.635799800508401
2010-06-07,3.0374999046325684,3.057499885559082,2.862499952316284,2.875,2.6373672485351562,57724800,-4.958680682263317,3.7966999673843382,0.5079021754366717,4.812504318257682,2.780895616510995,3.163502924197114,3.3738738596501547,-0.21037093545304053,3.992158983143149,-11.470360256903279
2010-06-08,2.862499952316284,2.862499952316284,2.7225000858306885,2.7950000762939453,2.5639798641204834,96763600,-2.782606041949731,3.765899968147278,0.5211147799224817,4.808129527992241,2.723670408302315,3.1068101783658575,3.3309943201422874,-0.22418414177642987,3.977563799586148,-10.987261690577487
2010-06-09,2.809999942779541,2.884999990463257,2.7174999713897705,2.7274999618530273,2.502058982849121,69715200,-2.415030862196621,3.7326499700546263,0.5333751953197576,4.7994003606941416,2.665899579415111,3.0484547604408068,3.286291034343083,-0.23783627390227613,3.966679326915274,-14.498435331390613
2010-06-10,2.7825000286102295,2.8499999046325684,2.7750000953674316,2.8375000953674316,2.602966547012329,61176800,4.033002201755176,3.701249976158142,0.5390191183560936,4.77928821287033,2.6232117394459546,3.0160001965833647,3.2530472610856274,-0.23704706450226265,3.958117003047934,-8.90850444044078
2010-06-11,2.807499885559082,2.9149999618530273,2.799999952316284,2.9024999141693115,2.6625940799713135,44210400,2.290742435850479,3.672299976348877,0.5423260363433662,4.756952049035609,2.5876479036621447,2.9985386146735102,3.227080790943678,-0.22854217627016782,3.9523639350189606,-8.798114107098598
2010-06-14,2.944999933242798,2.950000047683716,2.8324999809265137,2.8399999141693115,2.6052603721618652,37508000,-2.1533161704808346,3.642999978065491,0.5470001445906112,4.737000267246714,2.5489996888842685,2.974148045365172,3.198408133404836,-0.22426008803966413,3.9472443346593504,-8.090615111463773
2010-06-15,2.872499942779541,2.994999885559082,2.867500066757202,2.9800000190734863,2.733689546585083,52863200,4.929581307579878,3.615199980735779,0.5446145770358402,4.704429134807459,2.5259708266640986,2.9750483490126047,3.182229754565477,-0.20718140555287246,3.9410106210181666,-6.067766190312973
2010-06-16,2.9600000381469727,2.987499952316284,2.9024999141693115,2.942500114440918,2.6992881298065186,36648000,-1.258386053441285,3.5887999868392946,0.5445898456016437,4.677979678042582,2.4996202956360074,2.9700409283092686,3.1644720034451392,-0.19443107513587066,3.936569178453098,-7.686270919500615
2010-06-17,3.0450000762939453,3.0625,2.940000057220459,3.055000066757202,2.802489757537842,85906800,3.8232777550005093,3.564099988937378,0.5401262768375884,4.6443525426125545,2.4838474352622013,2.9831115649935662,3.1563629710978844,-0.17325140610431822,3.927472136294074,-9.48147950349031
2010-06-18,3.072499990463257,3.112499952316284,3.049999952316284,3.075000047683716,2.8208365440368652,93283200,0.6546638458094334,3.5411999940872194,0.5360071021961959,4.613214198479611,2.4691857896948277,2.9972482546382047,3.15033608788202,-0.15308783324381547,3.9180258607663605,-6.392695058145459
2010-06-21,3.140000104904175,3.1475000381469727,2.9749999046325684,3.002500057220459,2.754328966140747,57983600,-2.357723230536801,3.5162999963760377,0.5314250110631507,4.5791500185023395,2.4534499742497364,2.998056224266244,3.139385270795979,-0.141329046529735,3.9117630155340612,-4.530999191423668
2010-06-22,3.0399999618530273,3.077500104904175,2.875,2.890000104904175,2.651127815246582,81816400,-3.7468759424581055,3.4876000022888185,0.5255761903339309,4.53875238295668,2.4364476216209567,2.9814322059028484,3.120912295544734,-0.13948008964188574,3.901994815969171,-9.119495464311555
2010-06-23,2.9175000190734863,2.952500104904175,2.8350000381469727,2.922499895095825,2.680941343307495,61406000,1.1245601734235278,3.4577500009536744,0.5140873144613668,4.485924629876408,2.429575372030941,2.9723656965479215,3.106215080696667,-0.13384938414874537,3.8950167994896656,-7.952757827169432
2010-06-24,2.9049999713897705,2.9200000762939453,2.7674999237060547,2.7774999141693115,2.547926425933838,72502800,-4.961505085760121,3.4239000034332276,0.5016463101885995,4.427192623810427,2.4206073830560286,2.942386345412751,3.0818658091020477,-0.13947946368929687,3.8856952078248828,-8.181823913895037
2010-06-25,2.797499895095825,2.799999952316284,2.7249999046325684,2.7699999809265137,2.541046142578125,50722000,-0.27002460754498303,3.3892500019073486,0.4851883294961354,4.359626660899619,2.4188733429150777,2.915865366261022,3.0587646366446006,-0.14289927038357852,3.8792223481823878,-3.6521745764690916
2010-06-28,2.7899999618530273,2.815000057220459,2.7249999046325684,2.7750000953674316,2.5456323623657227,37200800,0.18050954784647466,3.3594500064849853,0.4759724990962402,4.311395004677466,2.407505008292505,2.8941937861235463,3.03774504099444,-0.1435512548708937,3.874543715100401,-0.7155628043142293
2010-06-29,2.7149999141693115,2.7174999713897705,2.6024999618530273,2.619999885559082,2.4034438133239746,66080800,-5.585592954288754,3.3269500064849855,0.4697093449494509,4.266368696383887,2.3875313165860836,2.8520101091136283,3.0068009554066353,-0.154790846293007,3.86517208966617,-3.9413410741502286
2010-06-30,2.625,2.6524999141693115,2.552500009536743,2.552500009536743,2.3415236473083496,62307200,-2.5763312584242803,3.2928000020980837,0.46250417556165424,4.217808353221392,2.367791650974775,2.8059316322556462,2.9731490334903468,-0.16721740123470052,3.85599087758213,-10.044055550728837
2010-07-01,2.559999942779541,2.612499952316284,2.4825000762939453,2.5950000286102295,2.3805112838745117,73700800,1.6650350211438347,3.2617000007629393,0.45592175767905246,4.173543516121044,2.3498564854048345,2.7734806163101973,2.9451379960918196,-0.17165737978162232,3.845643949868813,-10.594311615926022
2010-07-02,2.6050000190734863,2.609999895095825,2.4749999046325684,2.5625,2.3506970405578613,73709600,-1.2524095665476742,3.2296000003814695,0.4472650283532458,4.124130057087961,2.335069943674978,2.741022059954782,2.916794440825759,-0.1757723808709768,3.8351996995023754,-9.771124033659673
2010-07-06,2.552500009536743,2.634999990463257,2.512500047683716,2.5350000858306885,2.325470447540283,71202000,-1.073167382217033,3.198099999427795,0.4393874775897864,4.076874954607368,2.3193250442482225,2.7093263716279985,2.888513377492791,-0.17918700586479241,3.825056412712241,-14.932883570287792
2010-07-07,2.5450000762939453,2.672499895095825,2.5399999618530273,2.6575000286102295,2.43784499168396,60841200,4.832344719207349,3.1682499980926515,0.4238210496569997,4.015892097406651,2.3206078987786523,2.701353088086803,2.8714012775755644,-0.17004818948876155,3.8173248612004302,-9.685644001575145
2010-07-08,2.674999952316284,2.677500009536743,2.5450000762939453,2.577500104904175,2.364457368850708,78327200,-3.0103451681952276,3.139150004386902,0.41308464013755225,3.9653192846620064,2.3129807241117972,2.6822987829817833,2.8496308203406464,-0.16733203735886315,3.806844477595068,-15.630112976065503
2010-07-09,2.5899999141693115,2.6050000190734863,2.555000066757202,2.5875000953674316,2.373631477355957,57151600,0.3879724561108633,3.11010000705719,0.3992824925751096,3.9086649922074095,2.3115350219069706,2.667714369502652,2.8302137296018897,-0.1624993600992375,3.7993698661928716,-15.853656740054356
2010-07-12,2.5875000953674316,2.6675000190734863,2.5850000381469727,2.634999990463257,2.4172043800354004,56539600,1.8357446703429092,3.0795500087738037,0.37480357567413586,3.8291571601220755,2.329942857425532,2.662681388111976,2.8157534526286576,-0.15307206451668165,3.792351245658458,-12.239802156653823
2010-07-13,2.677500009536743,2.747499942779541,2.6624999046325684,2.7300000190734863,2.504351854324341,72331600,3.605314191804898,3.0556000089645385,0.3573683334968705,3.7703366759582795,2.3408633419707976,2.673038100567593,2.8094013464393854,-0.1363632458717925,3.784221666358708,-5.5363349488872675
2010-07-14,2.8499999046325684,2.869999885559082,2.7174999713897705,2.757499933242798,2.5295791625976562,135566400,1.007322856306958,3.0330500078201292,0.3390692049577929,3.7111884177357153,2.354911597904543,2.6860322286714706,2.805556797313712,-0.11952456864224148,3.7697041579866686,-5.645850052207346
2010-07-15,2.759999990463257,2.762500047683716,2.6475000381469727,2.680000066757202,2.4584853649139404,95308800,-2.8105119986152283,3.0129000091552736,0.329175429566847,3.6712508682889675,2.3545491500215796,2.685104203761583,2.7962562987539705,-0.11115209499238743,3.7589782777640597,-3.5103456498672636
2010-07-16,2.680000066757202,2.6875,2.502500057220459,2.512500047683716,2.3048300743103027,128860400,-6.250000556013468,2.990650010108948,0.32452311347720275,3.6396962370633537,2.341603783154542,2.658549718211142,2.775237317193211,-0.11668759898206904,3.7426080739257217,-9.296026534869107
2010-07-19,2.547499895095825,2.625,2.5299999713897705,2.615000009536743,2.3988583087921143,79844000,4.079600394337213,2.971950011253357,0.31851707976786325,3.6089841707890837,2.3349158517176303,2.6518497630304654,2.7633678869964355,-0.11151812396597016,3.733506204643527,-5.765768660613446
2010-07-20,2.547499895095825,2.694999933242798,2.5250000953674316,2.680000066757202,2.4584853649139404,116098800,2.4856618349295534,2.955750012397766,0.31216624123956743,3.580082494876901,2.3314175299186313,2.6561805789884247,2.7571924929046405,-0.10101191391621578,3.7212846263472343,2.2900833518668895
2010-07-21,2.7049999237060547,2.7074999809265137,2.567500114440918,2.5924999713897705,2.3782174587249756,62494000,-3.2649288502931473,2.934800009727478,0.3002294231225131,3.535258855972504,2.334341163482452,2.6463835624347856,2.744993046866502,-0.09860948443171624,3.7142796225653183,1.567089586819903
2010-07-22,2.619999885559082,2.6624999046325684,2.6050000190734863,2.634999990463257,2.4172043800354004,46261200,1.6393450161044099,2.9155000114440917,0.2873351265880625,3.4901702646202164,2.340829758267967,2.644632243669935,2.736845413058854,-0.09221316938891899,3.7093442570901267,1.541424331869834
2010-07-23,2.632499933242798,2.634999990463257,2.565000057220459,2.5899999141693115,2.3759238719940186,81760400,-1.7077827877348017,2.8939000082015993,0.26949931778570974,3.4328986437730187,2.35490137263018,2.6362272699006084,2.725967968696666,-0.0897406987960574,3.700370395666796,1.073167382217033
2010-07-26,2.5824999809265137,2.6475000381469727,2.5425000190734863,2.637500047683716,2.4194982051849365,68354800,1.8339820497499604,2.873400011062622,0.24796505995172033,3.3693301309660626,2.3774698911591816,2.6364230818672403,2.7194147893623732,-0.08299170749513296,3.6932938588353754,4.043390863217233
2010-07-27,2.6449999809265137,2.6500000953674316,2.5824999809265137,2.615000009536743,2.3988583087921143,68347200,-0.8530819996281136,2.860900011062622,0.24484103042476182,3.3505820719121457,2.371217950213098,2.6331272245856256,2.7116803612271414,-0.07855313664151575,3.6861629035935346,-1.5992481134877834
2010-07-28,2.572499990463257,2.617500066757202,2.5250000953674316,2.5325000286102295,2.323176860809326,132080800,-3.154874976123956,2.846600012779236,0.2426710178586647,3.331942048496565,2.3612579770619067,2.6176461175124874,2.698407743996259,-0.08076162648377139,3.6716051835537837,-1.7458806774953817
2010-07-29,2.3499999046325684,2.4000000953674316,2.2674999237060547,2.2825000286102295,2.093841075897217,266447600,-9.871668200422235,2.829450011253357,0.25164726580555297,3.3327445428644626,2.3261554796422512,2.566085180758294,2.6675997650787755,-0.10151458432048166,3.6371222067773723,-11.787441759065576
2010-07-30,2.265000104904175,2.3375000953674316,2.2300000190734863,2.297499895095825,2.107600688934326,98428800,0.657168293431698,2.8116000080108643,0.25714422351336974,3.325888455037604,2.2973115609841246,2.5247643675794524,2.640184959894853,-0.11542059231540058,3.6249491976395487,-12.808352811724156
2010-08-02,2.3375000953674316,2.3475000858306885,2.2850000858306885,2.2950000762939453,2.10530686378479,91702000,-0.10880604639921243,2.7952000093460083,0.2634701843233667,3.3221403779927416,2.268259640699275,2.48941601507399,2.6146157092577487,-0.12519969418375876,3.613784524574408,-15.9340637267531
2010-08-03,2.2774999141693115,2.2799999713897705,2.2174999713897705,2.234999895095825,2.050266981124878,95544400,-2.6143868933987457,2.776250009536743,0.2690602774660296,3.314370564468802,2.238129454604684,2.4502750735388874,2.5864960193198283,-0.1362209457809409,3.6018294640659296,-18.9483245982355
2010-08-04,2.255000114440918,2.3375000953674316,2.244999885559082,2.3299999237060547,2.13741397857666,85549600,4.250560763724609,2.761050009727478,0.2724202316998879,3.3058904731272536,2.2162095463277023,2.4317712043338364,2.567496308533623,-0.13572510419978645,3.592031444706965,-13.059706504957191
